257,257,257,257,257,257,257,257,257,257,257,257,-1,-1,-1,-1,-1,219,220,221,222,223,-1,-1,-1,-1,219,220,221,222,223,-1,-1,-1,-1,186,187,188,189,190,191,-1,-1,-1,-1,257,257,257,257,257,277,278,279,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
277,278,279,280,278,279,280,278,279,280,179,257,257,-1,-1,-1,-1,251,252,253,254,255,-1,-1,-1,-1,251,252,253,254,255,-1,-1,-1,-1,218,219,220,221,222,223,-1,-1,-1,257,257,257,257,257,272,272,272,272,272,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,257,257,-1,-1,-1,283,284,285,286,287,-1,-1,-1,-1,283,284,285,286,287,-1,-1,-1,-1,250,251,252,253,254,255,-1,-1,257,257,257,257,257,272,272,305,404,272,272,272,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
313,313,313,-1,150,-1,-1,-1,-1,-1,-1,257,257,257,257,-1,-1,283,284,285,286,287,-1,-1,-1,-1,187,188,189,190,191,-1,-1,-1,-1,282,283,284,285,286,287,-1,257,257,257,216,216,257,257,272,435,434,272,272,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,216,216,257,257,257,216,216,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,257,257,257,257,-1,315,316,317,318,319,-1,-1,-1,-1,219,220,221,222,223,-1,-1,-1,-1,314,315,316,317,318,319,257,257,257,257,216,216,216,216,216,272,272,272,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,-1,469,-1,-1,-1,437,-1,-1,-1,-1,257,257,257,257,257,257,347,348,349,350,351,-1,-1,-1,-1,251,252,253,254,255,-1,-1,-1,-1,346,347,348,349,350,257,257,257,257,257,216,257,257,257,257,257,272,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,-1,345,313,313,313,344,-1,-1,-1,179,257,257,257,257,257,257,257,380,381,382,383,-1,-1,-1,-1,283,284,285,286,287,-1,-1,-1,-1,378,379,380,381,257,257,216,216,216,216,216,257,216,216,257,216,216,257,-1,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,257,257,257,257,257,257,257,413,414,415,-1,-1,-1,-1,315,316,317,318,319,-1,-1,-1,-1,410,411,412,257,257,257,216,216,257,257,257,257,257,257,257,257,257,257,-1,-1,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,277,278,279,257,257,257,257,272,257,446,447,-1,-1,-1,-1,347,348,349,350,351,-1,-1,-1,-1,442,443,257,272,257,257,216,216,277,278,279,277,278,279,277,278,279,-1,-1,-1,-1,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
313,313,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,257,257,306,307,272,257,479,-1,-1,-1,-1,379,380,381,382,383,-1,-1,-1,-1,474,257,305,306,307,257,216,257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,216,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257
